system.diskio.iostat.await,system.diskio.iostat.queue.avg_size,system.diskio.iostat.read.per_sec.bytes,system.diskio.iostat.write.per_sec.bytes,scenario,type,timestamp,anomaly
46.077,0.08,274.508,56832,0,0,2018-01-02 13:54:00,0
28.308,0.049,1680.0,55698,0,0,2018-01-02 13:55:00,0
30.509,0.056,891.441,33750,0,0,2018-01-02 13:56:00,0
37.741,0.068,0.0,77765,0,0,2018-01-02 13:57:00,0
104.752,0.205,0.0,58529,0,0,2018-01-02 13:58:00,0
4.525,0.008,0.0,35115,0,0,2018-01-02 13:59:00,0
28.828,0.056,0.0,84384,0,0,2018-01-02 14:00:00,0
7.613,0.012,0.0,58724,0,0,2018-01-02 14:01:00,0
4.92,0.008,0.0,59669,0,0,2018-01-02 14:02:00,0
6.517,0.016,137.455,60003,0,0,2018-01-02 14:03:00,0
55.5,0.089,0.0,32267,0,0,2018-01-02 14:04:00,0
10.575,0.026,823.8,83600,0,0,2018-01-02 14:05:00,0
9.01,0.015,0.0,32396,0,0,2018-01-02 14:06:00,0
8.661,0.016,0.0,70830,0,0,2018-01-02 14:07:00,0
21.253,0.053,137.173,52914,0,0,2018-01-02 14:08:00,0
7.955,0.012,1747.0,29561,0,0,2018-01-02 14:09:00,0
5.873,0.012,137.185,58009,0,0,2018-01-02 14:10:00,0
37.719,0.085,68.656,57258,0,0,2018-01-02 14:11:00,0
5.786,0.01,0.0,55684,0,0,2018-01-02 14:12:00,0
7.027,0.013,0.0,57945,0,0,2018-01-02 14:13:00,0
47.889,0.087,0.0,55932,0,0,2018-01-02 14:14:00,0
10.093,0.018,1940.0,59145,0,0,2018-01-02 14:15:00,0
7.37,0.013,0.0,59152,0,0,2018-01-02 14:16:00,0
6.714,0.009,0.0,57485,0,0,2018-01-02 14:17:00,0
15.531,0.038,549.499,64461,0,0,2018-01-02 14:18:00,0
26.707,0.06,0.0,59565,0,0,2018-01-02 14:19:00,0
26.077,0.045,0.0,54100,0,0,2018-01-02 14:20:00,0
9.13,0.014,0.0,55168,0,0,2018-01-02 14:21:00,0
5.5,0.01,0.0,53038,0,0,2018-01-02 14:22:00,0
43.412,0.099,481.215,51290,0,0,2018-01-02 14:23:00,0
11.574,0.018,1881.0,47823,0,0,2018-01-02 14:24:00,0
10.0,0.016,0.0,52526,0,0,2018-01-02 14:25:00,0
21.051,0.035,0.0,55731,0,0,2018-01-02 14:26:00,0
13.649,0.022,0.0,55336,0,0,2018-01-02 14:27:00,0
22.781,0.049,0.0,59282,0,0,2018-01-02 14:28:00,0
22.245,0.037,0.0,54745,0,0,2018-01-02 14:29:00,0
20.0,0.028,0.0,55983,0,0,2018-01-02 14:30:00,0
5.667,0.009,0.0,58868,0,0,2018-01-02 14:31:00,0
11.404,0.022,274.692,61162,0,0,2018-01-02 14:32:00,0
7.043,0.014,0.0,60831,0,0,2018-01-02 14:33:00,0
24.09,0.054,206.452,84946,0,0,2018-01-02 14:34:00,0
5.113,0.01,68.647,54971,0,0,2018-01-02 14:35:00,0
6.6,0.011,1073.0,54837,0,0,2018-01-02 14:36:00,0
8.992,0.018,0.0,55329,0,0,2018-01-02 14:37:00,0
5.97,0.013,0.0,52424,0,0,2018-01-02 14:38:00,0
21.2,0.032,411.555,47492,0,0,2018-01-02 14:39:00,0
7.333,0.014,686.701,52374,0,0,2018-01-02 14:40:00,0
5.833,0.009,0.0,55981,0,0,2018-01-02 14:41:00,0
7.056,0.011,0.0,53646,0,0,2018-01-02 14:42:00,0
10.4,0.021,0.0,35099,0,0,2018-01-02 14:43:00,0
8.744,0.019,755.688,61118,0,0,2018-01-02 14:44:00,0
12.325,0.025,412.003,59346,0,0,2018-01-02 14:45:00,0
5.458,0.01,0.0,59489,0,0,2018-01-02 14:46:00,0
9.654,0.017,549.43,59088,0,0,2018-01-02 14:47:00,0
57.48,0.122,0.0,85961,0,0,2018-01-02 14:48:00,0
37.285,0.086,0.0,61077,0,0,2018-01-02 14:49:00,0
43.152,0.072,0.0,55267,0,0,2018-01-02 14:50:00,0
44.134,0.088,0.0,56138,0,0,2018-01-02 14:51:00,0
5.129,0.007,0.0,52068,0,0,2018-01-02 14:52:00,0
9.42,0.022,0.0,53369,0,0,2018-01-02 14:53:00,0
5.137,0.009,0.0,30903,0,0,2018-01-02 14:54:00,0
5.674,0.008,0.0,47587,0,0,2018-01-02 14:55:00,0
6.059,0.01,0.0,51546,0,0,2018-01-02 14:56:00,0
13.833,0.022,0.0,56769,0,0,2018-01-02 14:57:00,0
8.586,0.023,206.218,80420,0,0,2018-01-02 14:58:00,0
14.253,0.021,0.0,33893,0,0,2018-01-02 14:59:00,0
29.574,0.047,548.809,78047,0,0,2018-01-02 15:00:00,0
6.383,0.01,0.0,57872,0,0,2018-01-02 15:01:00,0
7.294,0.012,0.0,58800,0,0,2018-01-02 15:02:00,0
28.033,0.057,0.0,61744,0,0,2018-01-02 15:03:00,0
5.436,0.011,960.979,35192,0,0,2018-01-02 15:04:00,0
17.679,0.087,0.0,108669,0,0,2018-01-02 15:05:00,0
81.362,0.128,0.0,52585,0,0,2018-01-02 15:06:00,0
6.462,0.01,0.0,54955,0,0,2018-01-02 15:07:00,0
34.298,0.081,0.0,55371,0,0,2018-01-02 15:08:00,0
10.788,0.018,0.0,30781,0,0,2018-01-02 15:09:00,0
9.267,0.016,0.0,67782,0,0,2018-01-02 15:10:00,0
4.644,0.009,0.0,53291,0,0,2018-01-02 15:11:00,0
8.475,0.014,0.0,55926,0,0,2018-01-02 15:12:00,0
8.812,0.02,68.762,58421,0,0,2018-01-02 15:13:00,0
8.208,0.011,0.0,53875,0,0,2018-01-02 15:14:00,0
7.767,0.016,0.0,60270,0,0,2018-01-02 15:15:00,0
11.032,0.017,0.0,57234,0,0,2018-01-02 15:16:00,0
10.059,0.017,617.41,56810,0,0,2018-01-02 15:17:00,0
24.058,0.055,0.0,64373,0,0,2018-01-02 15:18:00,0
7.127,0.017,0.0,63087,0,0,2018-01-02 15:19:00,0
7.399,0.019,0.0,40037,0,0,2018-01-02 15:20:00,0
6.105,0.012,0.0,79233,0,0,2018-01-02 15:21:00,0
18.796,0.036,137.554,56083,0,0,2018-01-02 15:22:00,0
23.972,0.058,0.0,58755,0,0,2018-01-02 15:23:00,0
6.165,0.009,0.0,49507,0,0,2018-01-02 15:24:00,0
6.933,0.012,548.327,48394,0,0,2018-01-02 15:25:00,0
7.624,0.011,0.0,30000,0,0,2018-01-02 15:26:00,0
28.833,0.046,0.0,51224,0,0,2018-01-02 15:27:00,0
6.667,0.015,1476.0,57692,0,0,2018-01-02 15:28:00,0
28.654,0.05,825.633,55163,0,0,2018-01-02 15:29:00,0
9.735,0.014,823.455,55889,0,0,2018-01-02 15:30:00,0
8.769,0.015,0.0,54713,0,0,2018-01-02 15:31:00,0
38.877,0.074,548.947,83562,0,0,2018-01-02 15:32:00,0
17.488,0.038,0.0,61721,0,0,2018-01-02 15:33:00,0
11.664,0.026,0.0,38987,0,0,2018-01-02 15:34:00,0
5.628,0.011,0.0,83960,0,0,2018-01-02 15:35:00,0
23.805,0.033,0.0,54890,0,0,2018-01-02 15:36:00,0
10.776,0.018,0.0,52502,0,0,2018-01-02 15:37:00,0
27.139,0.066,68.745,60286,0,0,2018-01-02 15:38:00,0
6.437,0.009,2747.0,50712,0,0,2018-01-02 15:39:00,0
8.07,0.015,1273.0,50670,0,0,2018-01-02 15:40:00,0
21.253,0.035,0.0,49312,0,0,2018-01-02 15:41:00,0
6.353,0.009,0.0,49403,0,0,2018-01-02 15:42:00,0
13.966,0.041,0.0,63625,0,0,2018-01-02 15:43:00,0
42.595,0.079,0.0,33836,0,0,2018-01-02 15:44:00,0
12.489,0.019,274.796,53537,0,0,2018-01-02 15:45:00,0
5.961,0.01,0.0,58691,0,0,2018-01-02 15:46:00,0
10.213,0.016,686.327,56971,0,0,2018-01-02 15:47:00,0
5.907,0.015,0.0,63441,0,0,2018-01-02 15:48:00,0
10.018,0.018,0.0,58398,0,0,2018-01-02 15:49:00,0
37.856,0.079,0.0,63357,0,0,2018-01-02 15:50:00,0
11.158,0.018,0.0,58827,0,0,2018-01-02 15:51:00,0
14.981,0.027,343.812,56810,0,0,2018-01-02 15:52:00,0
7.784,0.022,1273.0,56963,0,0,2018-01-02 15:53:00,0
12.068,0.024,0.0,58872,0,0,2018-01-02 15:54:00,0
47.041,0.096,0.0,53982,0,0,2018-01-02 15:55:00,0
22.874,0.039,0.0,49223,0,0,2018-01-02 15:56:00,0
46.214,0.087,68.699,68363,0,0,2018-01-02 15:57:00,0
26.936,0.078,1942.0,60197,0,0,2018-01-02 15:58:00,0
14.947,0.024,0.0,32892,0,0,2018-01-02 15:59:00,0
5.126,0.009,0.0,54406,0,0,2018-01-02 16:00:00,0
35.284,0.056,0.0,55597,0,0,2018-01-02 16:01:00,0
8.832,0.015,0.0,55212,0,0,2018-01-02 16:02:00,0
19.345,0.055,274.152,87814,0,0,2018-01-02 16:03:00,0
7.689,0.013,0.0,59229,0,0,2018-01-02 16:04:00,0
6.965,0.017,1341.0,40102,0,0,2018-01-02 16:05:00,0
16.22,0.025,0.0,57217,0,0,2018-01-02 16:06:00,0
6.552,0.013,0.0,81816,0,0,2018-01-02 16:07:00,0
6.012,0.017,0.0,57919,0,0,2018-01-02 16:08:00,0
6.708,0.011,0.0,55801,0,0,2018-01-02 16:09:00,0
15.573,0.03,0.0,32342,0,0,2018-01-02 16:10:00,0
7.854,0.008,0.0,48560,0,0,2018-01-02 16:11:00,0
15.515,0.026,68.581,69184,0,0,2018-01-02 16:12:00,0
40.833,0.099,1410.0,54994,0,0,2018-01-02 16:13:00,0
6.68,0.012,0.0,55660,0,0,2018-01-02 16:14:00,0
9.045,0.013,0.0,53454,0,0,2018-01-02 16:15:00,0
10.789,0.02,0.0,56804,0,0,2018-01-02 16:16:00,0
62.535,0.211,0.0,83361,0,0,2018-01-02 16:17:00,0
8.25,0.018,0.0,36054,0,0,2018-01-02 16:18:00,0
31.538,0.069,1142.0,62399,0,0,2018-01-02 16:19:00,0
22.971,0.04,0.0,60595,0,0,2018-01-02 16:20:00,0
12.894,0.02,0.0,57332,0,0,2018-01-02 16:21:00,0
38.455,0.065,2079.0,58892,0,0,2018-01-02 16:22:00,0
26.612,0.066,893.76,60023,0,0,2018-01-02 16:23:00,0
8.437,0.017,0.0,76650,0,0,2018-01-02 16:24:00,0
22.326,0.032,0.0,53834,0,0,2018-01-02 16:25:00,0
36.083,0.058,137.076,50266,0,0,2018-01-02 16:26:00,0
6.218,0.011,0.0,48878,0,0,2018-01-02 16:27:00,0
18.754,0.038,0.0,51470,0,0,2018-01-02 16:28:00,0
7.869,0.016,756.037,57857,0,0,2018-01-02 16:29:00,0
6.298,0.015,756.322,37803,0,0,2018-01-02 16:30:00,0
14.5,0.023,1273.0,53930,0,0,2018-01-02 16:31:00,0
6.385,0.011,274.796,54543,0,0,2018-01-02 16:32:00,0
11.769,0.031,1205.0,82709,0,0,2018-01-02 16:33:00,0
11.492,0.023,0.0,60480,0,0,2018-01-02 16:34:00,0
9.664,0.018,0.0,60681,0,0,2018-01-02 16:35:00,0
35.842,0.061,0.0,38721,0,0,2018-01-02 16:36:00,0
46.458,0.075,0.0,55212,0,0,2018-01-02 16:37:00,0
26.972,0.065,0.0,60922,0,0,2018-01-02 16:38:00,0
6.189,0.01,0.0,54435,0,0,2018-01-02 16:39:00,0
56.825,0.12,411.434,56720,0,0,2018-01-02 16:40:00,0
10.089,0.03,19540.0,57814,0,0,2018-01-02 16:41:00,0
8.625,0.019,0.0,52087,0,0,2018-01-02 16:42:00,0
9.342,0.023,549.983,51427,0,0,2018-01-02 16:43:00,0
98.84,0.166,0.0,50206,0,0,2018-01-02 16:44:00,0
11.747,0.019,0.0,55078,0,0,2018-01-02 16:45:00,0
5.857,0.008,0.0,54120,0,0,2018-01-02 16:46:00,0
5.701,0.919,3146000.0,226857,0,0,2018-01-02 16:47:00,0
16.073,0.059,136.921,140398,0,0,2018-01-02 16:48:00,0
8.832,0.015,0.0,56734,0,0,2018-01-02 16:49:00,0
8.662,0.02,3153.0,61789,0,0,2018-01-02 16:50:00,0
7.842,0.013,0.0,58028,0,0,2018-01-02 16:51:00,0
6.718,0.012,0.0,59145,0,0,2018-01-02 16:52:00,0
9.969,0.021,68.641,60530,0,0,2018-01-02 16:53:00,0
18.21,0.032,0.0,56875,0,0,2018-01-02 16:54:00,0
7.686,0.013,1074.0,52367,0,0,2018-01-02 16:55:00,0
5.696,0.009,0.0,55524,0,0,2018-01-02 16:56:00,0
6.145,0.011,481.498,51253,0,0,2018-01-02 16:57:00,0
6.365,0.015,0.0,52782,0,0,2018-01-02 16:58:00,0
5.576,0.009,1476.0,49027,0,0,2018-01-02 16:59:00,0
9.385,0.016,0.0,51524,0,0,2018-01-02 17:00:00,0
9.04,0.015,0.0,79354,0,0,2018-01-02 17:01:00,0
7.192,0.012,0.0,54615,0,0,2018-01-02 17:02:00,0
93.028,0.224,0.0,57550,0,0,2018-01-02 17:03:00,0
6.343,0.018,0.0,61714,0,0,2018-01-02 17:04:00,0
45.118,0.103,0.0,63622,0,0,2018-01-02 17:05:00,0
8.385,0.015,755.245,59003,0,0,2018-01-02 17:06:00,0
15.13,0.023,0.0,57751,0,0,2018-01-02 17:07:00,0
8.661,0.018,0.0,38725,0,0,2018-01-02 17:08:00,0
33.862,0.066,274.657,80600,0,0,2018-01-02 17:09:00,0
26.085,0.041,0.0,52237,0,0,2018-01-02 17:10:00,0
10.447,0.018,0.0,56115,0,0,2018-01-02 17:11:00,0
10.393,0.019,1946.0,32613,0,0,2018-01-02 17:12:00,0
9.312,0.02,411.796,51609,0,0,2018-01-02 17:13:00,0
5.382,0.01,0.0,49063,0,0,2018-01-02 17:14:00,0
9.422,0.014,0.0,49952,0,0,2018-01-02 17:15:00,0
8.075,0.015,687.941,55559,0,0,2018-01-02 17:16:00,0
16.324,0.03,0.0,57902,0,0,2018-01-02 17:17:00,0
8.543,0.023,1206.0,60894,0,0,2018-01-02 17:18:00,0
9.053,0.02,616.893,57298,0,0,2018-01-02 17:19:00,0
12.308,0.027,0.0,84288,0,0,2018-01-02 17:20:00,0
7.165,0.011,618.109,57143,0,0,2018-01-02 17:21:00,0
5.212,0.009,137.306,58395,0,0,2018-01-02 17:22:00,0
14.184,0.033,0.0,39292,0,0,2018-01-02 17:23:00,0
6.33,0.012,0.0,60427,0,0,2018-01-02 17:24:00,0
6.286,0.01,0.0,56322,0,0,2018-01-02 17:25:00,0
15.626,0.028,0.0,75137,0,0,2018-01-02 17:26:00,0
17.825,0.031,68.713,54689,0,0,2018-01-02 17:27:00,0
10.25,0.022,965.468,52462,0,0,2018-01-02 17:28:00,0
5.709,0.011,0.0,31738,0,0,2018-01-02 17:29:00,0
9.458,0.015,0.0,49375,0,0,2018-01-02 17:30:00,0
6.588,0.011,0.0,52020,0,0,2018-01-02 17:31:00,0
15.632,0.049,0.0,77885,0,0,2018-01-02 17:32:00,0
8.082,0.02,0.0,59952,0,0,2018-01-02 17:33:00,0
6.049,0.012,480.55,77902,0,0,2018-01-02 17:34:00,0
31.324,0.075,1141.0,61944,0,0,2018-01-02 17:35:00,0
6.894,0.011,0.0,34326,0,0,2018-01-02 17:36:00,0
13.109,0.022,137.128,58788,0,0,2018-01-02 17:37:00,0
19.61,0.04,0.0,60891,0,0,2018-01-02 17:38:00,0
8.102,0.021,2218.0,62852,0,0,2018-01-02 17:39:00,0
5.714,0.011,0.0,58045,0,0,2018-01-02 17:40:00,0
6.32,0.011,0.0,74818,0,0,2018-01-02 17:41:00,0
12.511,0.028,1742.0,59108,0,0,2018-01-02 17:42:00,0
7.248,0.016,549.108,33917,0,0,2018-01-02 17:43:00,0
24.8,0.044,0.0,50594,0,0,2018-01-02 17:44:00,0
6.72,0.011,0.0,47901,0,0,2018-01-02 17:45:00,0
7.111,0.011,0.0,48584,0,0,2018-01-02 17:46:00,0
51.52,0.086,0.0,55424,0,0,2018-01-02 17:47:00,0
9.333,0.023,274.519,61727,0,0,2018-01-02 17:48:00,0
14.452,0.03,891.366,57117,0,0,2018-01-02 17:49:00,0
7.897,0.015,0.0,58681,0,0,2018-01-02 17:50:00,0
6.171,0.011,0.0,58290,0,0,2018-01-02 17:51:00,0
7.745,0.014,0.0,83819,0,0,2018-01-02 17:52:00,0
58.786,0.11,137.375,35283,0,0,2018-01-02 17:53:00,0
12.421,0.024,0.0,59964,0,0,2018-01-02 17:54:00,0
11.817,0.022,0.0,60524,0,0,2018-01-02 17:55:00,0
9.057,0.016,0.0,57030,0,0,2018-01-02 17:56:00,0
6.495,0.012,823.386,51998,0,0,2018-01-02 17:57:00,0
9.313,0.021,1669.0,56537,0,0,2018-01-02 17:58:00,0
7.667,0.015,1073.0,52866,0,0,2018-01-02 17:59:00,0
13.608,0.022,0.0,48802,0,0,2018-01-02 18:00:00,0
5.49,0.009,0.0,49360,0,0,2018-01-02 18:01:00,0
56.6,0.095,0.0,52429,0,0,2018-01-02 18:02:00,0
47.605,0.121,686.615,62493,0,0,2018-01-02 18:03:00,0
9.138,0.019,1206.0,78928,0,0,2018-01-02 18:04:00,0
8.859,0.02,343.927,58172,0,0,2018-01-02 18:05:00,0
10.218,0.017,0.0,57157,0,0,2018-01-02 18:06:00,0
11.011,0.017,0.0,58528,0,0,2018-01-02 18:07:00,0
6.467,0.013,0.0,59855,0,0,2018-01-02 18:08:00,0
9.015,0.02,756.068,62760,0,0,2018-01-02 18:09:00,0
42.514,0.075,0.0,35794,0,0,2018-01-02 18:10:00,0
7.75,0.012,0.0,80729,0,0,2018-01-02 18:11:00,0
22.811,0.042,547.182,52033,0,0,2018-01-02 18:12:00,0
6.886,0.016,618.498,37381,0,0,2018-01-02 18:13:00,0
8.393,0.016,0.0,56193,0,0,2018-01-02 18:14:00,0
16.345,0.032,758.008,50606,0,0,2018-01-02 18:15:00,0
39.469,0.075,68.624,49324,0,0,2018-01-02 18:16:00,0
6.969,0.011,0.0,50647,0,0,2018-01-02 18:17:00,0
13.455,0.037,890.733,60756,0,0,2018-01-02 18:18:00,0
8.571,0.017,548.395,57772,0,0,2018-01-02 18:19:00,0
8.558,0.018,0.0,59232,0,0,2018-01-02 18:20:00,0
15.208,0.027,342.432,76713,0,0,2018-01-02 18:21:00,0
6.438,0.011,68.575,57659,0,0,2018-01-02 18:22:00,0
6.931,0.014,412.747,59856,0,0,2018-01-02 18:23:00,0
5.5,0.01,0.0,60202,0,0,2018-01-02 18:24:00,0
7.429,0.014,412.539,59088,0,0,2018-01-02 18:25:00,0
17.348,0.026,0.0,56495,0,0,2018-01-02 18:26:00,0
16.291,0.03,0.0,36243,0,0,2018-01-02 18:27:00,0
41.185,0.093,68.739,55784,0,0,2018-01-02 18:28:00,0
11.101,0.017,1207.0,54174,0,0,2018-01-02 18:29:00,0
14.328,0.029,0.0,55214,0,0,2018-01-02 18:30:00,0
5.149,0.009,0.0,49444,0,0,2018-01-02 18:31:00,0
13.404,0.021,0.0,48641,0,0,2018-01-02 18:32:00,0
8.213,0.021,1007.0,55709,0,0,2018-01-02 18:33:00,0
13.289,0.027,823.731,58857,0,0,2018-01-02 18:34:00,0
14.853,0.036,0.0,62039,0,0,2018-01-02 18:35:00,0
10.851,0.016,0.0,52542,0,0,2018-01-02 18:36:00,0
13.248,0.024,275.176,56500,0,0,2018-01-02 18:37:00,0
6.8,0.015,0.0,59701,0,0,2018-01-02 18:38:00,0
44.773,0.066,0.0,57787,0,0,2018-01-02 18:39:00,0
6.655,0.012,1671.0,59304,0,0,2018-01-02 18:40:00,0
6.857,0.013,1004.0,59435,0,0,2018-01-02 18:41:00,0
6.611,0.011,0.0,57811,0,0,2018-01-02 18:42:00,0
51.875,0.111,0.0,56844,0,0,2018-01-02 18:43:00,0
8.295,0.021,548.166,58818,0,0,2018-01-02 18:44:00,0
8.561,0.015,0.0,54772,0,0,2018-01-02 18:45:00,0
17.859,0.03,0.0,50811,0,0,2018-01-02 18:46:00,0
8.427,0.015,547.868,66878,0,0,2018-01-02 18:47:00,0
8.088,0.018,0.0,56674,0,0,2018-01-02 18:48:00,0
18.441,0.055,890.919,42230,0,0,2018-01-02 18:49:00,0
13.75,0.029,617.074,81152,0,0,2018-01-02 18:50:00,0
32.483,0.081,1947.0,72035,0,0,2018-01-02 18:51:00,0
38.386,0.073,342.776,56103,0,0,2018-01-02 18:52:00,0
50.656,0.109,822.593,59579,0,0,2018-01-02 18:53:00,0
7.458,0.015,1207.0,59617,0,0,2018-01-02 18:54:00,0
7.077,0.014,0.0,61206,0,0,2018-01-02 18:55:00,0
60.955,0.09,0.0,57928,0,0,2018-01-02 18:56:00,0
18.667,0.029,0.0,34226,0,0,2018-01-02 18:57:00,0
13.182,0.029,1343.0,79510,0,0,2018-01-02 18:58:00,0
4.98,0.009,0.0,32039,0,0,2018-01-02 18:59:00,0
11.424,0.023,0.0,78576,0,0,2018-01-02 19:00:00,0
22.556,0.041,0.0,51336,0,0,2018-01-02 19:01:00,0
9.468,0.017,1542.0,30435,0,0,2018-01-02 19:02:00,0
9.154,0.023,1407.0,53074,0,0,2018-01-02 19:03:00,0
34.903,0.073,0.0,53986,0,0,2018-01-02 19:04:00,0
8.248,0.016,0.0,59361,0,0,2018-01-02 19:05:00,0
38.731,0.067,686.068,54738,0,0,2018-01-02 19:06:00,0
44.889,0.068,0.0,53657,0,0,2018-01-02 19:07:00,0
10.087,0.023,480.711,82555,0,0,2018-01-02 19:08:00,0
6.245,0.01,0.0,58468,0,0,2018-01-02 19:09:00,0
9.263,0.015,549.361,58812,0,0,2018-01-02 19:10:00,0
6.32,0.011,0.0,58285,0,0,2018-01-02 19:11:00,0
73.263,0.116,68.426,58403,0,0,2018-01-02 19:12:00,0
5.2,0.011,0.0,41235,0,0,2018-01-02 19:13:00,0
21.344,0.046,549.407,74309,0,0,2018-01-02 19:14:00,0
5.624,0.01,0.0,33431,0,0,2018-01-02 19:15:00,0
15.826,0.024,0.0,53009,0,0,2018-01-02 19:16:00,0
10.629,0.019,411.796,51542,0,0,2018-01-02 19:17:00,0
7.741,0.018,961.059,52625,0,0,2018-01-02 19:18:00,0
6.794,0.015,342.332,53489,0,0,2018-01-02 19:19:00,0
7.805,0.016,0.0,58556,0,0,2018-01-02 19:20:00,0
11.231,0.02,0.0,79406,0,0,2018-01-02 19:21:00,0
6.444,0.012,0.0,55015,0,0,2018-01-02 19:22:00,0
10.412,0.023,0.0,61487,0,0,2018-01-02 19:23:00,0
17.489,0.04,137.375,60169,0,0,2018-01-02 19:24:00,0
13.837,0.023,0.0,60043,0,0,2018-01-02 19:25:00,0
5.087,0.009,0.0,58768,0,0,2018-01-02 19:26:00,0
6.638,0.01,0.0,59036,0,0,2018-01-02 19:27:00,0
9.5,0.019,0.0,59105,0,0,2018-01-02 19:28:00,0
6.292,0.009,0.0,54467,0,0,2018-01-02 19:29:00,0
5.541,0.01,1875.0,53845,0,0,2018-01-02 19:30:00,0
13.208,0.024,0.0,55277,0,0,2018-01-02 19:31:00,0
51.052,0.083,0.0,31379,0,0,2018-01-02 19:32:00,0
7.898,0.021,481.478,55416,0,0,2018-01-02 19:33:00,0
7.738,0.014,480.61,68726,0,0,2018-01-02 19:34:00,0
8.836,0.02,0.0,60385,0,0,2018-01-02 19:35:00,0
13.765,0.024,891.478,56320,0,0,2018-01-02 19:36:00,0
6.16,0.01,0.0,54344,0,0,2018-01-02 19:37:00,0
7.165,0.014,68.693,34749,0,0,2018-01-02 19:38:00,0
33.444,0.061,0.0,55967,0,0,2018-01-02 19:39:00,0
8.674,0.013,688.693,55889,0,0,2018-01-02 19:40:00,0
10.33,0.02,0.0,60423,0,0,2018-01-02 19:41:00,0
18.4,0.031,0.0,59101,0,0,2018-01-02 19:42:00,0
16.034,0.031,1137.0,60345,0,0,2018-01-02 19:43:00,0
13.293,0.03,0.0,61564,0,0,2018-01-02 19:44:00,0
7.236,0.013,2145.0,55635,0,0,2018-01-02 19:45:00,0
8.348,0.016,0.0,56163,0,0,2018-01-02 19:46:00,0
6.481,0.012,205.631,53884,0,0,2018-01-02 19:47:00,0
10.946,0.027,0.0,54523,0,0,2018-01-02 19:48:00,0
9.138,0.017,481.256,51227,0,0,2018-01-02 19:49:00,0
8.589,0.019,685.982,52922,0,0,2018-01-02 19:50:00,0
8.0,0.012,205.993,54382,0,0,2018-01-02 19:51:00,0
16.128,0.034,0.0,81182,0,0,2018-01-02 19:52:00,0
10.21,0.024,205.674,57243,0,0,2018-01-02 19:53:00,0
13.48,0.023,548.648,52172,0,0,2018-01-02 19:54:00,0
6.763,0.011,0.0,55791,0,0,2018-01-02 19:55:00,0
9.298,0.018,1541.0,60619,0,0,2018-01-02 19:56:00,0
7.826,0.012,0.0,34343,0,0,2018-01-02 19:57:00,0
12.795,0.035,274.807,64475,0,0,2018-01-02 19:58:00,0
19.008,0.038,0.0,59767,0,0,2018-01-02 19:59:00,0
15.417,0.027,0.0,57760,0,0,2018-01-02 20:00:00,0
22.159,0.042,68.676,55665,0,0,2018-01-02 20:01:00,0
4.525,0.008,0.0,53548,0,0,2018-01-02 20:02:00,0
46.695,0.11,0.0,77848,0,0,2018-01-02 20:03:00,0
7.134,0.016,0.0,53353,0,0,2018-01-02 20:04:00,0
4.87,0.009,0.0,32128,0,0,2018-01-02 20:05:00,0
11.66,0.018,0.0,50814,0,0,2018-01-02 20:06:00,0
5.421,0.01,0.0,57624,0,0,2018-01-02 20:07:00,0
20.523,0.045,0.0,79265,0,0,2018-01-02 20:08:00,0
6.865,0.017,0.0,76318,0,0,2018-01-02 20:09:00,0
6.989,0.011,0.0,56775,0,0,2018-01-02 20:10:00,0
21.176,0.043,1541.0,61162,0,0,2018-01-02 20:11:00,0
5.564,0.01,0.0,59334,0,0,2018-01-02 20:12:00,0
9.412,0.021,0.0,37426,0,0,2018-01-02 20:13:00,0
8.2,0.036,10540.0,59483,0,0,2018-01-02 20:14:00,0
6.222,0.009,1141.0,56865,0,0,2018-01-02 20:15:00,0
6.21,0.011,0.0,55476,0,0,2018-01-02 20:16:00,0
6.926,0.013,0.0,57004,0,0,2018-01-02 20:17:00,0
10.289,0.026,274.738,58959,0,0,2018-01-02 20:18:00,0
4.235,0.008,0.0,53005,0,0,2018-01-02 20:19:00,0
8.088,0.019,753.602,55329,0,0,2018-01-02 20:20:00,0
8.973,0.017,1473.0,51293,0,0,2018-01-02 20:21:00,0
7.009,0.013,0.0,75622,0,0,2018-01-02 20:22:00,0
5.548,0.012,0.0,57358,0,0,2018-01-02 20:23:00,0
6.787,0.01,0.0,53831,0,0,2018-01-02 20:24:00,0
7.664,0.014,0.0,55493,0,0,2018-01-02 20:25:00,0
5.585,0.01,0.0,34572,0,0,2018-01-02 20:26:00,0
5.522,0.009,0.0,58318,0,0,2018-01-02 20:27:00,0
5.902,0.012,0.0,61727,0,0,2018-01-02 20:28:00,0
8.209,0.016,755.466,83032,0,0,2018-01-02 20:29:00,0
6.711,0.01,0.0,57948,0,0,2018-01-02 20:30:00,0
9.009,0.017,0.0,56830,0,0,2018-01-02 20:31:00,0
16.071,0.03,755.973,57919,0,0,2018-01-02 20:32:00,0
10.168,0.031,2414.0,60223,0,0,2018-01-02 20:33:00,0
18.576,0.037,0.0,34567,0,0,2018-01-02 20:34:00,0
7.26,0.018,1276.0,74764,0,0,2018-01-02 20:35:00,0
6.362,0.014,892.45,52493,0,0,2018-01-02 20:36:00,0
5.721,0.008,0.0,30584,0,0,2018-01-02 20:37:00,0
5.119,0.012,0.0,82034,0,0,2018-01-02 20:38:00,0
7.301,0.013,1478.0,33729,0,0,2018-01-02 20:39:00,0
5.362,0.008,0.0,74811,0,0,2018-01-02 20:40:00,0
